date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:08:01	2420/2420	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:46%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fgallery%2F	www.gmhkaia.com/wp-json/oembed/1.0/embed1dc1.json	(from https://www.gmhkaia.com/gallery/)
03:08:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:46%20GMT	https://www.gmhkaia.com/?p=46	www.gmhkaia.com/index7ea6.html	(from https://www.gmhkaia.com/gallery/)
03:08:01	2486/2486	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:23:47%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fgallery%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embedf656	(from https://www.gmhkaia.com/gallery/)
03:08:05	604655/604655	---M--	200	added ('OK')	image/jpeg	etag:%2259c10c3-939ef-5ffff33bd381a%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-1-Site-Views-01-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-1-Site-Views-01-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:06	703274/703274	---M--	200	added ('OK')	image/jpeg	etag:%2259c24c8-abb2a-5ffff349cfacb%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-1-Site-Views-04-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-1-Site-Views-04-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:07	575751/575751	---M--	200	added ('OK')	image/jpeg	etag:%2259c24b4-8c907-5ffff34501a9c%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-1-Site-Views-03.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-1-Site-Views-03.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:08	448379/448379	---M--	200	added ('OK')	image/jpeg	etag:%2259c266e-6d77b-5ffff3aa4c00d%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-06.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-3-Loft-Villas-06.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:08	486782/486782	---M--	200	added ('OK')	image/jpeg	etag:%2259c2504-76d7e-5ffff3571dc42%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-01-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-01-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:09	524068/524068	---M--	200	added ('OK')	image/jpeg	etag:%2259c2518-7ff24-5ffff35be7a08%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-02-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-02-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:11	473936/473936	---M--	200	added ('OK')	image/jpeg	etag:%2259c2568-73b50-5ffff36c01501%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-01-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-01-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:11	418490/418490	---M--	200	added ('OK')	image/jpeg	etag:%2259c2540-662ba-5ffff3641d7c9%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-03n-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Amenity-03n-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:12	9949/9949	---M-Z	200	added ('OK')	application/javascript	etag:%2251a1c33-26dd-5fe66e1f5dfae-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/js/build/elements/nectar-testimonial-slider.js?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/js/build/elements/nectar-testimonial-sliderd850.js	(from https://www.gmhkaia.com/gallery/)
03:08:13	435975/435975	---M--	200	added ('OK')	image/jpeg	etag:%2259c25b8-6a707-5ffff37d8ddb8%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-05-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-05-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:14	10088/10088	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:57%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/49	www.gmhkaia.com/wp-json/wp/v2/pages/49.json	(from https://www.gmhkaia.com/news/)
03:08:15	2435/2435	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:23:58%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fnews%2F	www.gmhkaia.com/wp-json/oembed/1.0/embedc652.json	(from https://www.gmhkaia.com/news/)
03:08:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:23:59%20GMT	https://www.gmhkaia.com/?p=49	www.gmhkaia.com/index0012.html	(from https://www.gmhkaia.com/news/)
03:08:15	441186/441186	---M--	200	added ('OK')	image/jpeg	etag:%2259c25cc-6bb62-5ffff381bd6af%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-06-1.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/KAIA-2-Social-Areas-06-1.jpg	(from https://www.gmhkaia.com/gallery/)
03:08:15	2498/2498	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:24:00%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fnews%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embedd24f	(from https://www.gmhkaia.com/news/)
03:08:17	17195/17195	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:24:00%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/674	www.gmhkaia.com/wp-json/wp/v2/pages/674.json	(from https://www.gmhkaia.com/about-us/)
03:08:18	2410/2410	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:24:01%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fabout-us%2F	www.gmhkaia.com/wp-json/oembed/1.0/embed1e21.json	(from https://www.gmhkaia.com/about-us/)
03:08:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:24:02%20GMT	https://www.gmhkaia.com/?p=674	www.gmhkaia.com/index030b.html	(from https://www.gmhkaia.com/about-us/)
03:08:18	2476/2476	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:24:02%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fabout-us%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embed1f5a	(from https://www.gmhkaia.com/about-us/)
03:08:19	21039/21039	---M-Z	200	added ('OK')	text/css	etag:%2251a18a9-522f-5fe66e1b7d091-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-team-member.css?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-team-memberd850.css	(from https://www.gmhkaia.com/team/)
03:08:21	32725/32725	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:24:04%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/pages/980	www.gmhkaia.com/wp-json/wp/v2/pages/980.json	(from https://www.gmhkaia.com/team/)
03:08:22	2390/2390	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:24:05%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fteam%2F	www.gmhkaia.com/wp-json/oembed/1.0/embed4ad6.json	(from https://www.gmhkaia.com/team/)
03:08:22	2456/2456	---M-Z	200	added ('OK')	text/xml	date:Wed,%2008%20Nov%202023%2009:24:06%20GMT	https://www.gmhkaia.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.gmhkaia.com%2Fteam%2F&format=xml	www.gmhkaia.com/wp-json/oembed/1.0/embed3366	(from https://www.gmhkaia.com/team/)
03:08:24	94634/94634	---M--	200	added ('OK')	image/jpeg	etag:%2259c2f22-171aa-6005ca63e65eb%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/Ergin-Birinci.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/Ergin-Birinci.jpg	(from https://www.gmhkaia.com/team/)
03:08:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Nov%202023%2009:24:06%20GMT	https://www.gmhkaia.com/?p=980	www.gmhkaia.com/indexca89.html	(from https://www.gmhkaia.com/team/)
03:08:26	133623/133623	---M--	200	added ('OK')	image/jpeg	etag:%2259c017a-209f7-6005db69ca7d4%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/team-pembe-birinci.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/team-pembe-birinci.jpg	(from https://www.gmhkaia.com/team/)
03:08:26	77175/77175	---M--	200	added ('OK')	image/jpeg	etag:%2259c0035-12d77-6005db5f815dc%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/team-kerim-karadeniz.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/team-kerim-karadeniz.jpg	(from https://www.gmhkaia.com/team/)
03:08:26	58956/58956	---M--	200	added ('OK')	image/jpeg	etag:%2259c0005-e64c-6005db5d91041%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/team-ahmet-kucukunsal.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/team-ahmet-kucukunsal.jpg	(from https://www.gmhkaia.com/team/)
03:08:28	87742/87742	---M--	200	added ('OK')	image/jpeg	etag:%2259c011b-156be-6005db6529281%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/team-osman-eminel.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/team-osman-eminel.jpg	(from https://www.gmhkaia.com/team/)
03:08:29	139053/139053	---M--	200	added ('OK')	image/jpeg	etag:%2259c00a0-21f2d-6005db615db25%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/team-merve-atesin.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/team-merve-atesin.jpg	(from https://www.gmhkaia.com/team/)
03:08:30	86724/86724	---M--	200	added ('OK')	image/jpeg	etag:%2259c00fb-152c4-6005db631e703%22	https://www.gmhkaia.com/wp-content/uploads/2023/07/team-mukaddes-onen.jpg	www.gmhkaia.com/wp-content/uploads/2023/07/team-mukaddes-onen.jpg	(from https://www.gmhkaia.com/team/)
03:08:31	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251a1be1-2876e-5fe66e1c3bf55%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?v=4.2	www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.eot	(from https://www.gmhkaia.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.7.1)
03:08:32	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2251a1be1-2876e-5fe66e1c3bf55%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?	www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfontd41d.eot	(from https://www.gmhkaia.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.7.1)
03:08:37	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2251a1bd8-17ee8-5fe66e1c3abcc%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.woff?v=4.2	www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.woff	(from https://www.gmhkaia.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.7.1)
03:08:38	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%2251a1bdc-286ac-5fe66e1c3b39c%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.ttf?v=4.2	www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.ttf	(from https://www.gmhkaia.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.7.1)
03:08:38	79645/79645	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2009:24:20%20GMT	https://www.gmhkaia.com/wp-content/themes/salient/css/img/icons/leaflet/marker-shadow.png	www.gmhkaia.com/wp-content/themes/salient/css/img/icons/leaflet/marker-shadow.f7.delayed	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/elements/element-interactive-map.css?ver=15.0.8)
03:08:39	79603/79603	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2009:24:21%20GMT	https://www.gmhkaia.com/wp-content/themes/salient/css/img/icons/leaflet/layers.png	www.gmhkaia.com/wp-content/themes/salient/css/img/icons/leaflet/layers.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/plugins/leaflet.css?ver=6.2.3)
03:08:40	79621/79621	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Nov%202023%2009:24:22%20GMT	https://www.gmhkaia.com/wp-content/themes/salient/css/img/icons/leaflet/layers-2x.png	www.gmhkaia.com/wp-content/themes/salient/css/img/icons/leaflet/layers-2x.png	(from https://www.gmhkaia.com/wp-content/themes/salient/css/build/plugins/leaflet.css?ver=6.2.3)
03:08:40	9797/9797	---M-Z	200	added ('OK')	text/css	etag:%2251a18c3-2645-5fe66e1b7e419-gzip%22	https://www.gmhkaia.com/wp-content/themes/salient/css/build/blog/standard-featured-left.css?ver=15.0.8	www.gmhkaia.com/wp-content/themes/salient/css/build/blog/standard-featured-leftd850.css	(from https://www.gmhkaia.com/category/kaia/)
03:08:41	18913/18913	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e260d5ac488cdb7f8c26f93c6930d944-gzip%22	https://www.gmhkaia.com/category/kaia/feed/	www.gmhkaia.com/category/kaia/feed/index.html	(from https://www.gmhkaia.com/category/kaia/)
03:08:41	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%2251a1bd6-6c7db-5fe66e1bed57c%22	https://www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	www.gmhkaia.com/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	(from https://www.gmhkaia.com/wp-content/themes/salient/css/font-awesome.min.css?ver=4.7.1)
03:08:42	584/584	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:24:24%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/categories/8	www.gmhkaia.com/wp-json/wp/v2/categories/8.json	(from https://www.gmhkaia.com/category/kaia/)
03:08:43	606/606	---MC-	200	added ('OK')	application/json	date:Wed,%2008%20Nov%202023%2009:24:24%20GMT	https://www.gmhkaia.com/wp-json/wp/v2/users/1	www.gmhkaia.com/wp-json/wp/v2/users/1.json	(from https://www.gmhkaia.com/author/admin/)
03:08:44	18914/18914	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e260d5ac488cdb7f8c26f93c6930d944-gzip%22	https://www.gmhkaia.com/author/admin/feed/	www.gmhkaia.com/author/admin/feed/index.html	(from https://www.gmhkaia.com/author/admin/)
